DCNv3-FPN - 6to6_g3.mp4 Full Tracking Report
============================================================
Date: 2026-03-20 20:56:04
Model: /home/migui/YOLO_outputs/100_dcnv3_yolov8n-neck-fpn/weights/best.pt
Video: /media/mydrive/GitHub/ultralytics/videos/6to6_g3.mp4
Frames: 562214 | FPS(video): 15 | Duration: 12:00:00

TRACKING METRICS
------------------------------
MOTA:               0.9173
IDF1:               0.9187
ID Switches:        844
Mostly Tracked (MT):(91.2%)
Mostly Lost (ML):   (0.3%)
GFLOPs:             nan
FPS:                57.75
Runtime:            02:42:14
Class Switches:     8155

TOTAL VEHICLE COUNTS
------------------------------
  CAR             4702
  MOTORCYCLE      331
  TRICYCLE        191
  VAN             525
  BUS             2
  TRUCK           12
  TOTAL           5763

VEHICLE COUNTS PER 5-MINUTE INTERVAL
------------------------------------------------------------
Interval           Car      Motorcycle Tricycle Van      Bus      Truck    Total   
4926     166    motorcycle   car         
4936     163    van          car         
4937     168    tricycle     car         
4938     168    car          tricycle    
4939     163    car          van         
4940     168    tricycle     car         
5420     197    car          van         
5433     197    van          car         
5439     197    car          van         
5532     199    car          tricycle    
5534     199    tricycle     car         
5581     205    car          van         
5598     205    van          car         
5599     205    car          van         
5716     205    van          car         
5721     205    car          van         
5740     215    car          van         
6020     231    van          car         
6033     231    car          van         
6854     253    motorcycle   car         
6975     256    car          tricycle    
6977     256    tricycle     car         
7034     257    tricycle     car         
7063     258    motorcycle   car         
7137     260    tricycle     car         
7179     263    car          tricycle    
7182     263    tricycle     car         
7220     264    car          tricycle    
7221     264    tricycle     car         
8398     273    tricycle     car         
8441     276    car          tricycle    
8442     276    tricycle     car         
8696     284    car          van         
8706     285    motorcycle   car         
8725     284    van          car         
8731     285    car          van         
8736     285    van          car         
8737     285    car          van         
8738     285    van          car         
8741     285    car          van         
8742     285    van          car         
8750     285    car          van         
8772     285    van          car         
8776     288    car          tricycle    
8785     288    tricycle     car         
8846     299    car          tricycle    
8854     299    tricycle     car         
8858     294    van          car         
8859     299    car          tricycle    
8862     299    tricycle     car         
8908     301    car          tricycle    
8912     301    tricycle     car         
8914     301    car          tricycle    
8916     301    tricycle     car         
9103     311    car          tricycle    
9104     311    tricycle     car         
9111     309    car          van         
9116     309    van          car         
9144     309    car          van         
9146     309    van          car         
9149     309    car          van         
9179     309    van          car         
9269     317    car          tricycle    
9273     317    tricycle     car         
9274     317    car          tricycle    
9275     317    tricycle     car         
9377     321    car          tricycle    
9387     321    tricycle     car         
9441     322    car          van         
9450     322    van          car         
9451     322    car          van         
9489     330    car          van         
9492     330    van          car         
9495     330    car          van         
9541     330    van          car         
9607     335    car          tricycle    
9609     335    tricycle     car         
9610     335    car          tricycle    
9611     336    van          car         
9612     335    tricycle     car         
9623     336    car          van         
9647     336    van          truck       
9648     336    truck        van         
9681     336    van          car         
9823     345    tricycle     car         
9865     347    car          van         
9912     350    car          van         
9917     350    van          truck       
9920     347    van          car         
9937     350    truck        van         
9948     350    van          car         
9949     350    car          van         
9950     350    van          car         
9951     350    car          van         
9972     352    car          tricycle    
9973     352    tricycle     car         
10108    357    van          car         
10142    363    van          car         
10144    363    car          van         
10210    363    van          car         
10240    367    car          tricycle    
10247    367    tricycle     car         
10263    367    car          van         
10268    367    van          car         
10269    367    car          van         
10270    367    van          car         
10271    367    car          van         
10272    367    van          car         
10273    367    car          van         
10277    367    van          car         
10280    367    car          van         
10285    367    van          car         
10343    376    car          tricycle    
10345    368    van          car         
10347    368    car          van         
10347    376    tricycle     car         
10349    376    car          tricycle    
10350    376    tricycle     car         
10421    380    car          tricycle    
10434    380    tricycle     car         
10603    384    car          tricycle    
10604    384    tricycle     car         
10605    384    car          tricycle    
10606    384    tricycle     car         
10710    386    car          tricycle    
10715    386    tricycle     car         
10759    385    car          van         
10760    385    van          car         
10760    389    car          tricycle    
10761    389    tricycle     car         
10762    389    car          tricycle    
10766    389    tricycle     car         
11236    411    car          van         
11333    414    tricycle     car         
11448    416    tricycle     car         
11553    420    car          tricycle    
11556    420    tricycle     car         
11642    422    car          tricycle    
11645    422    tricycle     car         
11725    423    car          van         
11760    423    van          car         
11854    428    car          tricycle    
11855    428    tricycle     car         
11950    432    car          van         
11967    432    van          car         
12005    435    van          car         
12013    435    car          van         
12032    437    car          van         
12040    435    van          car         
12040    437    van          car         
12042    437    car          van         
12043    437    van          car         
12046    437    car          van         
12066    437    van          car         
12185    442    car          van         
12216    446    tricycle     car         
12221    442    van          car         
12512    459    car          tricycle    
12514    459    tricycle     car         
12517    459    car          tricycle    
12521    459    tricycle     car         
12537    459    car          van         
12552    459    van          car         
12553    459    car          van         
12555    459    van          car         
12557    459    car          van         
12559    459    van          car         
12731    468    tricycle     car         
12963    468    car          van         
12968    468    van          car         
13096    483    van          car         
13103    483    car          van         
13166    483    van          car         
13298    491    car          van         
13299    491    van          car         
13300    491    car          van         
13401    491    van          car         
13752    505    car          van         
13758    505    van          truck       
13761    505    truck        van         
13762    505    van          truck       
13767    505    truck        van         
13770    507    car          tricycle    
13771    507    tricycle     car         
13828    511    tricycle     car         
13894    514    tricycle     car         
13898    514    car          tricycle    
13901    514    tricycle     car         
14011    520    tricycle     car         
14053    521    motorcycle   car         
14062    521    car          tricycle    
14063    521    tricycle     car         
14150    523    van          car         
14159    523    car          van         
14234    523    van          car         
14315    527    van          car         
14321    527    car          van         
14380    529    car          van         
14424    532    car          tricycle    
14432    532    tricycle     car         
14448    529    van          car         
14449    529    car          van         
14784    547    car          tricycle    
14786    547    tricycle     car         
14830    548    car          van         
14831    548    van          car         
14838    548    car          van         
14843    548    van          car         
14847    548    car          van         
14856    548    van          car         
14877    548    car          van         
14908    548    van          car         
15482    568    tricycle     car         
15516    568    car          van         
15517    568    van          car         
15522    568    car          van         
15523    568    van          car         
15558    573    car          tricycle    
15567    573    tricycle     car         
15693    583    car          tricycle    
15697    583    tricycle     car         
15742    581    car          van         
15742    584    car          tricycle    
15743    584    tricycle     car         
15770    581    van          car         
15771    581    car          van         
15772    581    van          car         
15778    581    car          van         
15781    587    van          car         
15783    587    car          van         
15817    588    tricycle     car         
15838    587    van          car         
15978    595    car          van         
15991    595    van          car         
16018    595    car          van         
16019    595    van          car         
16021    595    car          van         
16073    603    car          van         
16083    603    van          car         
16100    603    car          van         
16100    605    car          tricycle    
16101    605    tricycle     car         
16131    603    van          car         
16132    603    car          van         
16271    622    car          van         
16282    622    van          car         
16350    622    car          van         
16434    622    van          car         
16436    622    car          van         
16439    622    van          car         
16440    622    car          van         
16532    622    van          car         
16533    622    car          van         
16536    622    van          car         
16537    622    car          van         
16538    622    van          car         
16539    622    car          van         
16577    622    van          car         
16578    634    van          car         
16613    637    car          tricycle    
16615    637    tricycle     car         
17168    647    van          car         
17201    647    car          van         
17339    647    van          car         
17756    653    tricycle     car         
17758    653    car          tricycle    
17761    653    tricycle     car         
17866    654    van          car         
17871    655    car          van         
17872    655    van          car         
18110    667    car          tricycle    
18114    667    tricycle     car         
18271    673    car          van         
18394    673    van          car         
18395    675    car          van         
18396    675    van          car         
18397    675    car          van         
18398    673    car          van         
18401    673    van          car         
18508    675    van          car         
18509    681    van          car         
18687    685    car          van         
18690    685    van          car         
18693    685    car          van         
18695    685    van          car         
18698    685    car          van         
19038    699    car          tricycle    
19045    699    tricycle     car         
19453    712    car          tricycle    
19463    712    tricycle     car         
19485    708    car          van         
19490    708    van          car         
19647    719    motorcycle   car         
20148    734    van          car         
20150    734    car          van         
20208    734    van          car         
20233    734    car          van         
20283    734    van          car         
20377    737    car          van         
20471    741    car          tricycle    
20473    741    tricycle     car         
20483    741    car          tricycle    
20485    741    tricycle     car         
20486    741    car          tricycle    
20510    741    tricycle     car         
20575    737    van          car         
20583    737    car          van         
20592    737    van          car         
20706    752    car          motorcycle  
20713    752    motorcycle   car         
21227    773    car          van         
21250    773    van          car         
21291    783    car          van         
21304    783    van          car         
21305    783    car          van         
21317    773    car          van         
21329    773    van          car         
21329    787    car          van         
21330    787    van          car         
21332    787    car          van         
21333    783    van          car         
